SaleMonth,SaleYear,SalePrice,Sqft,Bed,Bath
10,2009,235000,1811,3,2.5
10,2009,143750,958,2,2.0
10,2009,128500,836,2,1.0
10,2009,284000,1629,3,2.0
10,2009,263550,2232,3,2.5
10,2009,468000,2490,2,2.0
10,2009,225000,1436,3,2.0
10,2009,370878,1766,2,2.5
10,2009,241000,1550,2,2.0
10,2009,264500,1836,3,2.0
10,2009,185000,1221,2,2.0
10,2009,184000,1540,3,2.5
10,2009,76000,784,2,1.0
10,2009,129000,912,3,1.0
10,2009,123000,912,3,1.0
10,2009,127500,864,2,1.0
10,2009,167000,1644,3,1.0
10,2009,205000,1986,3,2.5
10,2009,153000,1297,3,1.0
10,2009,126000,1112,2,1.0
10,2009,105000,1374,2,1.0
10,2009,150000,1558,3,1.5
10,2009,94550,1701,4,2.0
10,2009,45000,612,1,1.0
10,2009,205000,1548,3,2.5
10,2009,100000,1301,2,1.0
10,2009,167500,2019,3,1.0
10,2009,175000,1464,3,2.0
10,2009,165000,2071,4,1.5
10,2009,122000,1383,2,1.0
10,2009,105000,1258,2,1.0
10,2009,108000,1510,4,1.0
10,2009,269500,2787,6,5.0
10,2009,269500,2787,6,5.0
10,2009,269500,2787,6,5.0
10,2009,143000,990,3,1.0
10,2009,134900,914,2,1.0
10,2009,143500,1268,3,1.5
10,2009,213000,1630,3,2.0
10,2009,125000,1125,3,1.0
10,2009,112000,960,3,1.0
10,2009,147500,1232,3,1.0
10,2009,137450,1608,3,2.5
10,2009,144800,1112,2,1.0
10,2009,158000,1523,3,2.0
10,2009,137000,1229,2,1.5
10,2009,85000,1526,2,1.0
10,2009,143000,1362,1,1.5
11,2009,375000,2522,1,2.0
11,2009,166000,1190,3,2.0
11,2009,120500,864,3,1.0
11,2009,325000,1652,2,2.0
11,2009,173000,1405,2,2.0
11,2009,260000,2061,3,2.5
11,2009,263000,2094,4,2.5
11,2009,171500,1730,3,2.5
11,2009,110000,980,3,1.0
11,2009,200000,2090,3,2.5
11,2009,230000,2288,4,2.0
11,2009,227000,1665,3,2.5
11,2009,154000,1154,3,1.5
11,2009,120000,1202,3,1.0
11,2009,144000,1200,3,1.0
11,2009,123000,1319,3,1.0
11,2009,115000,1005,2,1.0
11,2009,78500,725,1,1.5
11,2009,145000,941,2,1.0
11,2009,93000,1387,3,2.0
11,2009,80000,861,2,1.0
11,2009,106000,2138,2,2.0
11,2009,168000,1742,4,1.5
11,2009,34900,720,2,1.0
11,2009,105000,875,2,1.0
11,2009,161500,1788,5,1.0
11,2009,190000,1867,2,1.0
11,2009,127500,1689,3,1.0
11,2009,332000,1720,3,2.0
11,2009,152000,1040,3,1.0
11,2009,261500,1872,3,2.5
11,2009,198500,1725,3,2.5
11,2009,177500,1494,3,1.0
11,2009,173000,1287,2,1.5
11,2009,115000,1771,3,1.0
11,2009,91000,988,2,1.0
11,2009,130000,874,3,1.0
12,2009,185000,1718,3,2.5
12,2009,178000,1593,3,2.5
12,2009,263435,1935,3,2.5
12,2009,254000,1324,2,2.0
12,2009,200000,2267,4,2.5
12,2009,244600,1468,3,2.0
12,2009,62383,864,3,1.0
12,2009,162000,1395,3,1.5
12,2009,82500,708,2,1.0
12,2009,135000,1866,4,2.0
12,2009,152500,1527,3,1.5
12,2009,125000,1078,3,1.0
12,2009,157500,1478,3,2.0
12,2009,128500,1133,3,1.0
12,2009,115000,1224,3,1.0
12,2009,107500,2372,4,2.0
12,2009,91300,886,2,1.0
12,2009,207000,1463,3,2.0
12,2009,135000,1981,4,2.0
12,2009,222000,1680,3,2.0
12,2009,123000,2168,5,2.0
1,2010,191500,1280,2,2.0
1,2010,190000,1844,3,2.0
1,2010,170000,1173,3,2.0
1,2010,216000,1674,3,2.5
1,2010,376162,2334,3,2.5
1,2010,199500,1324,3,2.0
1,2010,160000,1145,2,2.0
1,2010,355000,2475,4,2.5
1,2010,233000,2084,4,2.5
1,2010,190000,1680,2,2.5
1,2010,206000,1226,1,1.0
1,2010,128950,1225,3,1.5
1,2010,84900,1728,6,2.0
1,2010,172500,1556,3,2.0
1,2010,178000,1128,2,1.0
1,2010,154300,2274,5,2.0
1,2010,109000,1057,3,1.0
1,2010,97500,1458,3,1.0
1,2010,80400,1844,3,1.0
1,2010,119000,1251,3,1.0
1,2010,107500,1224,3,1.5
1,2010,308030,1508,1,1.0
1,2010,237000,1829,3,2.5
1,2010,155891,992,3,1.0
1,2010,102776,1178,2,1.0
1,2010,179781,1214,2,2.0
2,2010,171500,1341,2,1.5
2,2010,210000,2073,3,2.0
2,2010,96000,987,2,1.5
2,2010,259000,1822,3,2.0
2,2010,319900,1752,2,2.0
2,2010,125000,752,2,1.0
2,2010,194500,1744,3,2.5
2,2010,122000,900,3,1.0
2,2010,149500,1200,2,2.5
2,2010,205000,1610,3,2.0
2,2010,116500,858,2,1.0
2,2010,128000,1063,3,1.0
2,2010,214000,1480,3,2.0
2,2010,108000,1337,3,1.0
2,2010,160000,1116,3,1.5
2,2010,119000,804,2,1.0
2,2010,122000,1324,3,1.0
2,2010,100000,1392,3,1.0
2,2010,128000,1067,2,2.0
2,2010,245350,1694,3,2.0
2,2010,206000,1208,2,2.0
2,2010,128200,894,3,1.0
2,2010,160000,2650,6,3.0
2,2010,214900,1894,4,2.5
2,2010,159000,2432,4,5.0
2,2010,285000,1803,3,2.5
3,2010,189900,1629,3,2.5
3,2010,236500,1616,2,2.0
3,2010,185000,1187,3,2.0
3,2010,149000,1004,2,1.0
3,2010,105500,1092,3,1.5
3,2010,88000,1092,3,1.5
3,2010,214000,1535,3,2.0
3,2010,611657,2364,2,2.5
3,2010,260400,1720,3,2.0
3,2010,410000,3238,4,2.5
3,2010,260000,1488,2,2.0
3,2010,130500,1479,3,2.5
3,2010,243500,2495,4,2.5
3,2010,196500,1714,3,2.5
3,2010,197500,1381,3,1.5
3,2010,197600,2461,3,2.0
3,2010,153000,1520,3,1.0
3,2010,132000,1268,2,1.0
3,2010,135000,1604,4,2.0
3,2010,162000,1287,3,1.0
3,2010,115000,1028,2,1.0
3,2010,100000,1245,3,1.0
3,2010,128500,1612,3,1.5
3,2010,128000,1196,3,1.5
3,2010,132000,1453,3,1.5
3,2010,139900,1416,3,1.5
3,2010,138400,1536,4,2.0
3,2010,109500,1068,2,1.0
3,2010,95000,919,3,1.0
3,2010,93369,1884,4,1.5
3,2010,158000,1352,4,1.5
3,2010,163000,1440,4,1.5
3,2010,186000,1212,3,2.0
3,2010,187000,1222,2,2.0
3,2010,138500,1445,3,2.0
3,2010,161750,1392,3,1.5
3,2010,107000,1117,3,1.0
3,2010,140000,1121,2,2.0
3,2010,126000,856,2,1.0
3,2010,169000,2447,4,2.0
3,2010,215000,2177,5,2.5
3,2010,162500,1191,2,2.0
3,2010,289000,1801,1,2.0
3,2010,170000,2048,5,3.0
3,2010,173500,1430,3,2.0
3,2010,76000,1092,3,1.5
3,2010,136000,1274,3,1.5
3,2010,231000,1797,3,2.5
4,2010,244000,2110,3,2.5
4,2010,213500,1338,2,2.0
4,2010,175900,1655,3,2.5
4,2010,149900,1078,3,1.5
4,2010,126000,882,2,1.0
4,2010,115000,864,3,1.0
4,2010,395192,1940,3,2.5
4,2010,205000,1370,2,2.0
4,2010,192000,1269,2,2.0
4,2010,185088,1733,3,2.5
4,2010,180000,1430,3,2.5
4,2010,325000,2622,3,2.5
4,2010,290000,2270,4,2.5
4,2010,204500,1218,2,2.0
4,2010,262500,1566,3,2.0
4,2010,181000,1659,3,2.5
4,2010,99500,918,2,2.0
4,2010,171000,1564,3,2.5
4,2010,67500,1012,2,1.0
4,2010,112000,1902,4,2.0
4,2010,138500,894,3,1.0
4,2010,127000,1040,3,1.5
4,2010,169000,1494,3,2.0
4,2010,155000,1200,2,2.5
4,2010,267916,1418,1,1.5
4,2010,254000,1848,3,2.5
4,2010,230000,1492,3,2.0
4,2010,212500,1891,3,3.0
4,2010,142250,1232,3,1.5
4,2010,159000,1209,3,1.0
4,2010,178900,1510,3,2.0
4,2010,180500,1152,3,1.0
4,2010,142125,1078,2,1.0
4,2010,165500,1700,4,1.5
4,2010,148000,1194,3,1.0
4,2010,167500,1264,3,1.0
4,2010,119000,988,2,1.0
4,2010,105000,985,2,1.0
4,2010,107500,827,2,1.0
4,2010,130000,1316,3,1.0
4,2010,150000,1566,3,2.0
4,2010,240000,2268,3,3.0
4,2010,149700,1236,2,1.0
4,2010,122500,2290,4,2.0
4,2010,87000,765,2,1.0
4,2010,134000,1132,2,1.0
4,2010,140000,1710,3,2.0
4,2010,136500,1768,4,2.0
4,2010,131500,1039,3,1.5
4,2010,158900,1386,3,2.5
4,2010,328000,2260,3,2.5
4,2010,270000,1483,1,1.5
4,2010,260000,1524,0,0.5
4,2010,84900,930,2,1.0
4,2010,147000,996,2,1.0
4,2010,191000,1692,3,2.5
4,2010,240000,2098,4,2.5
4,2010,143750,848,1,1.0
4,2010,84900,640,2,1.0
4,2010,113000,1487,3,1.5
4,2010,185000,1034,1,1.0
4,2010,82000,540,1,1.0
4,2010,110000,1107,2,1.0
4,2010,68400,1128,2,1.0
4,2010,201000,1560,3,2.0
4,2010,174000,1444,3,2.5
4,2010,202900,1908,4,2.5
4,2010,139000,1824,4,3.0
4,2010,85000,1112,3,1.5
4,2010,157900,1188,3,1.0
4,2010,149900,833,2,1.0
4,2010,161000,1479,5,2.0
5,2010,215000,1656,3,1.0
5,2010,180400,1465,3,2.5
5,2010,306000,1704,3,2.0
5,2010,220000,1541,3,2.0
5,2010,216500,1960,4,2.5
5,2010,222500,2035,3,2.5
5,2010,333168,2599,4,2.5
5,2010,221500,1595,2,2.0
5,2010,254900,1947,3,2.5
5,2010,271500,1468,2,2.0
5,2010,205000,2110,3,2.5
5,2010,143000,923,2,2.0
5,2010,189000,1845,3,2.5
5,2010,152000,1097,3,2.0
5,2010,152000,1236,2,2.5
5,2010,177000,1512,2,2.5
5,2010,155000,1416,3,2.5
5,2010,218500,1829,4,2.0
5,2010,136300,1775,3,2.0
5,2010,137500,1054,3,1.0
5,2010,76500,1306,3,1.0
5,2010,136000,1143,3,1.0
5,2010,142000,1188,3,1.0
5,2010,108538,1206,3,1.0
5,2010,135000,1064,2,1.0
5,2010,144900,1086,3,1.0
5,2010,129000,936,2,1.0
5,2010,132000,1224,3,1.0
5,2010,154000,1246,3,1.5
5,2010,134800,900,3,1.0
5,2010,192000,1395,2,1.0
5,2010,109500,936,2,1.0
5,2010,107400,1605,3,2.0
5,2010,105900,720,2,1.0
5,2010,209500,2068,3,1.5
5,2010,123900,1040,2,1.0
5,2010,159900,1560,3,1.5
5,2010,110000,816,2,1.0
5,2010,140000,1812,4,2.0
5,2010,173000,1675,3,2.0
5,2010,94000,1020,2,1.0
5,2010,136000,1832,4,2.0
5,2010,121500,1392,3,1.5
5,2010,125000,912,3,1.0
5,2010,154000,1060,3,1.0
5,2010,137250,864,2,1.0
5,2010,160250,1373,3,1.0
5,2010,230000,1981,4,2.5
5,2010,83000,835,2,1.0
5,2010,218000,1802,3,2.5
5,2010,198900,1226,3,2.0
5,2010,320000,3222,5,3.0
5,2010,318000,1978,3,2.5
5,2010,272000,1601,3,2.0
5,2010,224900,1661,3,2.0
5,2010,143000,848,1,1.0
5,2010,232000,1668,3,2.0
5,2010,213000,1484,3,2.0
5,2010,185500,1414,3,2.0
5,2010,100000,1664,4,2.0
5,2010,90000,960,3,1.0
5,2010,144500,1526,4,1.0
5,2010,104000,1296,2,2.0
5,2010,128000,1647,4,1.5
5,2010,127000,1691,3,2.0
5,2010,100000,1666,3,1.0
5,2010,266500,2340,4,2.0
5,2010,335000,1902,3,2.0
5,2010,125500,1154,3,1.0
5,2010,246000,1646,2,2.0
5,2010,254900,1916,3,2.5
5,2010,190000,1285,3,2.0
5,2010,169900,1034,3,1.0
5,2010,220000,1346,3,2.0
5,2010,269500,1968,4,2.5
5,2010,378500,2018,3,2.0
5,2010,83500,1092,3,1.5
5,2010,119500,945,2,1.0
5,2010,75500,630,1,1.0
6,2010,105000,896,2,1.0
6,2010,172000,1329,3,1.5
6,2010,195500,1604,3,2.5
6,2010,189000,1804,3,2.5
6,2010,212000,1502,1,1.5
6,2010,538000,3279,4,3.5
6,2010,164000,1752,4,2.0
6,2010,394432,1856,1,1.5
6,2010,141000,864,2,1.0
6,2010,184000,1337,2,2.0
6,2010,149900,1456,3,2.5
6,2010,120000,836,2,1.0
6,2010,290941,1544,3,2.0
6,2010,275000,1698,3,2.0
6,2010,224000,1358,2,2.0
6,2010,500000,2696,3,2.5
6,2010,320000,2250,3,2.5
6,2010,175500,1626,2,2.5
6,2010,184500,1374,3,2.5
6,2010,221000,1839,4,2.5
6,2010,215200,1547,3,2.5
6,2010,148000,1155,3,1.0
6,2010,133000,1040,3,1.5
6,2010,190000,1923,3,2.5
6,2010,362500,2349,4,2.5
6,2010,285000,2225,4,2.5
6,2010,151000,1200,2,2.5
6,2010,222000,1478,2,2.5
6,2010,177500,1573,3,2.5
6,2010,147110,1080,2,2.5
6,2010,155000,788,1,1.0
6,2010,171000,1645,4,2.0
6,2010,143000,1328,3,1.5
6,2010,190000,1888,2,2.5
6,2010,145000,1314,3,1.0
6,2010,159500,1580,3,1.5
6,2010,122500,972,3,1.0
6,2010,144000,1056,0,0.0
6,2010,242000,2978,5,2.5
6,2010,166000,1385,4,2.0
6,2010,148000,1175,3,1.5
6,2010,155000,1839,4,1.5
6,2010,96500,1140,3,1.0
6,2010,143000,1347,3,1.0
6,2010,80000,747,2,1.0
6,2010,129000,1633,3,1.0
6,2010,12789,832,2,1.0
6,2010,139000,1652,4,2.0
6,2010,76500,2256,4,2.0
6,2010,125500,1363,3,1.0
6,2010,140750,1470,2,1.5
6,2010,149500,1962,4,1.5
6,2010,244400,2403,4,2.0
6,2010,114900,1680,2,2.0
6,2010,137900,892,3,1.0
6,2010,85000,756,2,1.0
6,2010,124000,1610,4,2.0
6,2010,144500,1074,3,1.0
6,2010,129000,1144,3,1.0
6,2010,127000,1531,3,1.0
6,2010,128000,1172,3,1.0
6,2010,114000,1298,3,2.0
6,2010,178000,1732,3,2.5
6,2010,270000,1433,1,1.5
6,2010,236000,1949,3,2.5
6,2010,155000,1052,3,1.0
6,2010,200500,1682,3,2.5
6,2010,150000,1026,3,1.5
6,2010,127000,876,3,1.0
6,2010,144000,1196,3,1.0
6,2010,64000,1120,2,1.0
6,2010,125200,1096,3,1.0
6,2010,58500,864,2,1.0
6,2010,203135,1652,3,2.5
6,2010,55993,1044,2,1.0
6,2010,50138,952,3,1.0
6,2010,160000,1687,3,1.0
6,2010,169000,1264,2,1.0
6,2010,166500,1344,3,2.0
6,2010,88250,1092,3,1.5
6,2010,85500,1092,3,1.5
6,2010,130000,874,3,1.0
7,2010,142000,1056,3,1.0
7,2010,127500,1069,2,2.0
7,2010,146000,1456,3,2.5
7,2010,180000,2207,3,2.0
7,2010,55000,1092,3,2.0
7,2010,159000,965,2,1.0
7,2010,80000,924,2,1.0
7,2010,257500,2133,4,1.5
